LISTADO CLIENTES ACTIVOS,,,,,,,,
"Derivados Siderurgicos,C.A.",,,,,,,,
,, ,,,,,,
C-1741,,DESARROLLOS TAO INSULAR C.A                       ,J-29372677-8        ,,,,,
,,,,,,,,
,,AV. EL LLANITO EDIF. ALTAIR PISO 4 APTO.,,,,,,
,,,,,,,,
,,4-3 URB. PABLO VI. CARACAS              ,,,,,,
,,,,Telf.:,,02122859110 ,,
,,                                        ,,,,,,
C-1908,,"DESARROLLOS TURISTICOS & PAZO REAL,",J-40037491-0,,,,,
,,,,,,,,
,,AV LOS PROCERES CC PALMA REAL NIVEL PB,,,,,,
,,,,,,,,
,,"LOCAL 01 SECTOR TIPURO, MATURIN",,,,,,
,,,,Telf.:,,            ,,
,,                                        ,,,,,,
C-0348,,"DESARROLLOS URBANOS YUMA, S.A.                    ",J-00363160-4        ,,,,,
,,,,,,,,
,,AV. INTERCOMUNAL DON JULIO CENTENO SAN  ,,,,,,
,,,,,,,,
,,DIEGO C.C. BIG LOW CENTER NAVE N LOC-92 ,,,,,,
,,,,Telf.:,,   -        ,,
,,VALENCIA EDO. CARABOBO                  ,,,,,,
C-1347,,DESARR.VINSOCA DEL CENTRO C.A ,J-30842331-9        ,,,,,
,,,,,,,,
,,LOTE B DEL DESARR. URBAN. LOS ,,,,,,
,,,,,,,,
,,MEDINA GUATIRE EDO. MIRANDA   ,,,,,,
,,,,Telf.:,,04143242752 ,,
,,                              ,,,,,,
C-0235,,"DES.URBANOS EL ALAMBIQUE, C.A.",J-30306250-4        ,,,,,
,,,,,,,,
,,FINAL CALLE 9 CON CALLE 6 EDIF,,,,,,
,,,,,,,,
,,LA INDUSTRIO-SA LA URBINA-CCAS,,,,,,
,,,,Telf.:,,            ,,
,,                              ,,,,,,
martes 13 septiembre 2022,,,,,Page 20 of,,, 89
,,,,,,,ESTADO,
CODIGO,NOMBRE / DIRECCION,,RIF/CEDULA,,,,CIUDAD,
C-0117,,DEYCA BELIZE LTD              ,                    ,,,,,
,,,,,,,,
,,BELIZE AIRPORTS               ,,,,,,
,,,,,,,,
,,LADYVILLE BELIZE              ,,,,,,
,,,,Telf.:,,   -        ,,
,, ,,,,,,
C-1638,,DIREC GRAL DE SALUD AMBIENT Y CONTRALORIA ,G-20005786-6,,,,,
,,,,,,,,
,,CALLE 30 CON AV. LIBERTADOR ZONA IND.,,,,,,
,,,,,,,,
,,I BARQUISIMETO EDO.LARA,,,,,,
,,,,Telf.:,,02512373779,,
,, ,,,,,,
C-0754,,"E.A.S.O., C.A.                ",J-30089388-0        ,,,,,
,,,,,,,,
,,CARRERA 2 CON CALLE 1 URB. EL ,,,,,,
,,,,,,,,
,,PARRAL P-2 OF.221-BARQUISIMETO,,,,,,
,,,,Telf.:,,   -        ,,
,, ,,,,,,
C-1771,,EDGARDO ISIDRO HERNANDEZ RANGEL,V-03296591-8,,,,,
,,,,,,,,
,,CALLE TIUNA A QTA ABUELITA NRO 33,,,,,,
,,,,,,,,
,,URB LA SABANA MERIDA,,,,,,
,,,,Telf.:,,02742667012,,
,, ,,,,,,
C-1782,,EDIFICACIONES BAHIA AZUL CA                       ,J-29625648-9        ,,,,,
,,,,,,,,
,,AV ROMULO BETANCOURT PARCELA NRO 102 ,,,,,,
,,,,,,,,
,,SECTOR VILLA OLIMPICA BARCELONA  EDO.,,,,,,
,,,,Telf.:,,0282866024  ,,
,,ANZOATEGUI,,,,,,
C-1711,,EDIFICACIONES BAHIA C.A                           ,J-31711623-2        ,,,,,
,,,,,,,,
,,AUTOPISTA ROMULO BETANCOURT SECTOR VILLA,,,,,,
,,,,,,,,
,,OLIMPICA CASA S/N BARCELONA.ANZOATEGUI  ,,,,,,
,,,,Telf.:,,02812866833 ,,
,,                                        ,,,,,,
C-0442,,"EDIFICACIONES, C.A            ",J-00012077-3        ,,,,,
,,,,,,,,
,,CTRO.PLAZA TORRE A P-6 LOS    ,,,,,,
,,,,,,,,
,,GRANDES AV. F.DE MIRANDA-CCAS.,,,,,,
,,,,Telf.:,,   -        ,,
,, ,,,,,,
C-1763,,"EDIFICACIONES CASA GARDEN, C.A                    ",J-29583510-8        ,,,,,
,,,,,,,,
,,CTRA VIA CHARALLAVE-CUA CONCRETERA      ,,,,,,
,,,,,,,,
,,CARACAS URB CHARALLAVE                  ,,,,,,
,,,,Telf.:,,            ,,
,,                                        ,,,,,,
C-1500,,EDIFICACIONES CASA GRANDE C.A ,J-30857564-0        ,,,,,
,,,,,,,,
,,AV PPAL SECTOR CENTRO C.C ANNA,,,,,,
,,,,,,,,
,,P-1 OF.15 BARCELONA.ANZOATEGUI,,,,,,
,,,,Telf.:,,02812868024 ,,
,,                              ,,,,,,
C-1913,,EDIFICACIONES COSTANERA C.A                       ,J-29736790-0        ,,,,,
,,,,,,,,
,,AV COSTANERA S/N SECTOR LA COSTANERA    ,,,,,,
,,,,,,,,
,,BARCELONA                               ,,,,,,
,,,,Telf.:,,            ,,
,,                                        ,,,,,,
C-1946,,EDIFICACIONES EL INGENIO 2013 C.A                 ,J-40172482-5        ,,,,,
,,,,,,,,
,,CTRA NACIONAL GUARENAS-GUATIRE LOCAL S/N,,,,,,
,,,,,,,,
,,SECTOR HACIENDA EL INGENIO. GUATIRE  EDO,,,,,,
,,,,Telf.:,,04122227317 ,,
,,MIRANDA.                                ,,,,,,
C-1968,,"EDIFICACIONES EL INGENIO 2015, C.A                ",J-40592326-1        ,,,,,
,,,,,,,,
,,CTRA NACIONAL GUARENAS GUATIRE LOCAL    ,,,,,,
,,,,,,,,
,,LOTE NRO C3 SECTOR HACIENDA EL INGENIO  ,,,,,,
,,,,Telf.:,,            ,,
,,KEMPIS AUTOPISTA MIRANDA                ,,,,,,
martes 13 septiembre 2022,,,,,Page 21 of,,, 89
,,,,,,,ESTADO,
CODIGO,NOMBRE / DIRECCION,,RIF/CEDULA,,,,CIUDAD,
C-1628,,EDIFICACIONES LA ESTANCIA C.A                     ,J-31359168-8        ,,,,,
,,,,,,,,
,,AV.INTERCOMUNAL SECTOR COLINAS D/NEVERI ,,,,,,
,,,,,,,,
,,C.C CRISTAL PLAZA P-4 OF 8. BARCELONA,,,,,,
,,,,Telf.:,,02812633736 ,,
,, ,,,,,,
C-1626,,EDIFICACIONES LAS AVES C.A                        ,J-31313209-8        ,,,,,
,,,,,,,,
,,CARRETERA VIA LOS MESONES SECTOR PUENTE ,,,,,,
,,,,,,,,
,,AYALA PARCELA S/N BARCELONA             ,,,,,,
,,,,Telf.:,,02812870079 ,,
,,                                        ,,,,,,
C-1751,,EDIFICACIONES LAS AVES II C A                     ,J-29411625-6        ,,,,,
,,,,,,,,
,,AV PRINCIPAL EL CORTIJO DE ORIENTE N/A  ,,,,,,
,,,,,,,,
,,NRO N/A SECTOR LOS CORTIJOS DE ORIENTE  ,,,,,,
,,,,Telf.:,,02812753468 ,,
,,                                        ,,,,,,
C-1831,,"EDIFICACIONES TERRAZAS DEL SOL, C.A               ",J-29899843-1        ,,,,,
,,,,,,,,
,,CTRA LAS CHARAS NRO S/N SECTOR SABILAR  ,,,,,,
,,,,,,,,
,,VIA SAN JUAN DE MACARAPAN PROLONGACION  ,,,,,,
,,,,Telf.:,,02934410397 ,,
,,AV. CANCAMURE                           ,,,,,,
C-0136,,"EDIFICACIONES Y CONSTRUCC.,C.A",J-30326229-5        ,,,,,
,,,,,,,,
,,AV.INDUSTRIAL URB.JOSE OCTAVIO,,,,,,
,,,,,,,,
,,HNDEZ.CALLE 20 # 01 - BARINAS ,,,,,,
,,,,Telf.:,,            ,,
,, ,,,,,,
C-1531,,EDIFICACIONES 21 C.A          ,J-30969738-2        ,,,,,
,,,,,,,,
,,C.C ALTO CHAMA TORRE SUR P-5  ,,,,,,
,,,,,,,,
,,OF.5-01 MERIDA EDO MERIDA     ,,,,,,
,,,,Telf.:,,02742712110 ,,
,,                              ,,,,,,
C-1023,,"EDIFICACIONES 757575, C.A.    ",J-00332693-3        ,,,,,
,,,,,,,,
,,AV.FRANCISCO DE MIRANDA CENTRO,,,,,,
,,,,,,,,
,,PLAZA TORRE B P-7 **** CARACAS,,,,,,
,,,,Telf.:,,            ,,
,, ,,,,,,
C-1902,,"EL CONUCO, C.A                                    ",J-29385622-1        ,,,,,
,,,,,,,,
,,AV. LAS AMERICAS CENTRO RECREACIONAL EL ,,,,,,
,,,,,,,,
,,"PATIO, LOCAL BOWLING. URB EL ROSARIO.   ",,,,,,
,,,,Telf.:,,            ,,
,,MERIDA                                  ,,,,,,
C-1834,,EMPRESA DE CONSTRUCCIONES BENVENUTO ,J-00003206-8        ,,,,,
,,,,,,,,
,,AV LA INDUSTRIA EDIF. CASA DE ITALIA    ,,,,,,
,,,,,,,,
,,PISO 9 SAN BERNANDINO-CARACAS           ,,,,,,
,,,,Telf.:,,02455715484 ,,
,,                                        ,,,,,,
C-1904,,EQUIPOS 21 C.A,J-31005499-1,,,,,
,,,,,,,,
,,"AV ANDRES BELLO CC ALTO CHAMA, TORRE SUR",,,,,,
,,,,,,,,
,,NIVEL PISO 5 OF 501 URB ALTO CHAMA.,,,,,,
,,,,Telf.:,,041431982.45,,
,,MERIDA,,,,,,
C-1133,,"ESM CONSTRUCCIONES, C.A.      ",J-30385838-4        ,,,,,
,,,,,,,,
,,CALLE PORTO CARRERO # 63      ,,,,,,
,,,,,,,,
,,CHURUGUARA ESTADO FALCON      ,,,,,,
,,,,Telf.:,,   -        ,,
,,                              ,,,,,,
C-1608,,ESPECIALIDADES SH PLUS CA     ,J-31107235-7        ,,,,,
,,,,,,,,
,,"CCCT PB,SECTOR MI PUEBLITO    ",,,,,,
,,,,,,,,
,,LOCAL H                       ,,,,,,
,,,,Telf.:,,9597069     ,,
,,                              ,,,,,,
martes 13 septiembre 2022,,,,,Page 22 of,,, 89
,,,,,,,ESTADO,
CODIGO,NOMBRE / DIRECCION,,RIF/CEDULA,,,,CIUDAD,
C-1031,,"EUROBUILDING INTERNATIONAL, CA",J-00121559-0        ,,,,,
,,,,,,,,
,,CALLE LA GUARITA HOTEL        ,,,,,,
,,,,,,,,
,,EUROBUILDING - CARACAS        ,,,,,,
,,,,Telf.:,,            ,,
,, ,,,,,,
C-1476,,EXCELSIOR GAMA SUPERMERC. C.A ,J-30142060-8        ,,,,,
,,,,,,,,
,,AV SAN FCO.C/C MARA CTO.CCIAL ,,,,,,
,,,,,,,,
,,MACARACUAY PLZA TRR-B P-5 CCAS,,,,,,
,,,,Telf.:,,02122054111 ,,
,,                              ,,,,,,
C-0279,,F & A GONZALEZ S.R.L.         ,J-00133757-1        ,,,,,
,,,,,,,,
,,LOS TEQUES EDO. MIRANDA       ,,,,,,
,,,,,,,,
,,                              ,,,,,,
,,,,Telf.:,,   -        ,,
,, ,,,,,,
C-1097,,"F. Y A GONZALEZ 2000, C.A.    ",J-30658643-1        ,,,,,
,,,,,,,,
,,CARRETERA PANAMERICANA KM.25  ,,,,,,
,,,,,,,,
,,LOS TEQUES ESTADO MIRANDA     ,,,,,,
,,,,Telf.:,,   -        ,,
,,                              ,,,,,,
C-0175,,"FABRICA DE CASAS, S.A.-FABRISA",J-30228972-6        ,,,,,
,,,,,,,,
,,EDIFICIO TEATRO ALTAMIRA TORRE,,,,,,
,,,,,,,,
,,OESTE PISO 2 OFIC.22 - CARACAS,,,,,,
,,,,Telf.:,,   -        ,,
,, ,,,,,,
C-0805,,"F.D/MOSAICOS O. D/GUAYANA,C.A.",J-08001273-9        ,,,,,
,,,,,,,,
,,URB.MEDINA ANGARITA CALLE LOS ,,,,,,
,,,,,,,,
,,NISPEROS - CIUDAD BOLIVAR     ,,,,,,
,,,,Telf.:,,   -        ,,
,, ,,,,,,
C-0515,,FEDERICO GONZALEZ             ,V-5.537.097         ,,,,,
,,,,,,,,
,,AV.PRINCIPAL DEL BOSQUE EDIF. ,,,,,,
,,,,,,,,
,,TORRE CREDICAR PISO 15-CARACAS,,,,,,
,,,,Telf.:,,   -        ,,
,, ,,,,,,
C-1960,,"FONDO GLOBAL DE CONSTRUCCION, C.A                 ",J-40051800-8        ,,,,,
,,,,,,,,
,,AV TAMANACO Y FRANCISCO DE MIRANDA EDIF ,,,,,,
,,,,,,,,
,,CENTRO GALIPAN.TORRE B PISO 04 OF 40-B  ,,,,,,
,,,,Telf.:,,            ,,
,,URB EL ROSAL CARACAS (CHACAO)           ,,,,,,
C-1485,,"FONTANA PARK, C.A             ",J-31102717-3        ,,,,,
,,,,,,,,
,,AV.#1 ZONA IND. LOS CUROS.    ,,,,,,
,,,,,,,,
,,GALPON B-18 MERIDA. EDO MERIDA,,,,,,
,,,,Telf.:,,02742710808 ,,
,,                              ,,,,,,
C-1839,,FREYSSINET TIERRA ARMADA DE VENEZUELA C.A         ,J-00133672-9        ,,,,,
,,,,,,,,
,,AV DON DIEGO CISNEROS CON 3RA TRANSVERSA,,,,,,
,,,,,,,,
,,EDIF LANEX PISO 1 OF B URB LOS RUICES   ,,,,,,
,,,,Telf.:,,02122388285 ,,
,,CARACAS                                 ,,,,,,
C-1859,,FUNDACION VIVIENDA DISTRITO METROPOLITANO         ,G-20005438-7        ,,,,,
,,,,,,,,
,,ESQ MIJARES EDIF TORRE BANCO LARA PISO 2,,,,,,
,,,,,,,,
,,OF PISOS 1 Y 2 SECTOR ALTAGRACIA        ,,,,,,
,,,,Telf.:,,            ,,
,,                                        ,,,,,,
C-1162,,F.U.N.R.E.V.I.                ,G-20000241-7        ,,,,,
,,,,,,,,
,,AV. OCUMARE AL LADO DE OBRAS  ,,,,,,
,,,,,,,,
,,PUBLICAS.CUMANA ESTADO SUCRE  ,,,,,,
,,,,Telf.:,,   -        ,,
,, ,,,,,,
martes 13 septiembre 2022,,,,,Page 23 of,,, 89
,,,,,,,ESTADO,
CODIGO,NOMBRE / DIRECCION,,RIF/CEDULA,,,,CIUDAD,
C-1473,,GALAGO CONSTRUCCIONES C.A     ,J-30919816-5        ,,,,,
,,,,,,,,
,,AV CIRCUNVALACION DEL SOL CTRO,,,,,,
,,,,,,,,
,,PROFES. STA PAULA. CARACAS    ,,,,,,
,,,,Telf.:,,02129866102 ,,
,,                              ,,,,,,
C-1350,,"GERENCO, C.A                  ",J-00310829-4        ,,,,,
,,,,,,,,
,,AV. FCO. DE MIRANDA EDF. EASO ,,,,,,
,,,,,,,,
,,OF 8-D EL ROSAL CARACAS       ,,,,,,
,,,,Telf.:,,02129510372 ,,
,,                              ,,,,,,
C-1530,,GOMEZ AGENCIES                ,                    ,,,,,
,,,,,,,,
,,SCHOTTEGATWEG COST 128        ,,,,,,
,,,,,,,,
,,CURACAO N.A.                  ,,,,,,
,,,,Telf.:,,059994615882,,
,, ,,,,,,
C-0154,,GOMEZ ENTERPRISES                                 ,                    ,,,,,
,,,,,,,,
,,CTRO.PROFESIONAL EUROBUILDING PISO 7    ,,,,,,
,,,,,,,,
,,OFIC. 7-B. CARACAS-VENEZUELA ,,,,,,
,,,,Telf.:,,   -        ,,
,, ,,,,,,
C-1043,,GRUPO AB 94 C.A               ,J-30184050-0        ,,,,,
,,,,,,,,
,,AUTOPISTA CHARALLAVE-OCUMARE  ,,,,,,
,,,,,,,,
,,DEL TUY SECTOR CATARRANA      ,,,,,,
,,,,Telf.:,,            ,,
,,                              ,,,,,,
C-1073,,GRUPO ALCO C.A                ,J-07548192-5        ,,,,,
,,,,,,,,
,,C.C. PASEO LAS DELICIAS NIVEL ,,,,,,
,,,,,,,,
,,TERRAZA *** MARACAY EDO.ARAGUA,,,,,,
,,,,Telf.:,,   -        ,,
,,                              ,,,,,,
C-0004,,"GRUPO A.V.A., C.A.            ",J-30162464-5        ,,,,,
,,,,,,,,
,,EDIFICIO LARA LUSO LOCAL 2 AV.,,,,,,
,,,,,,,,
,,LOS LEONES CON AV.VNZLA.-BAQTO,,,,,,
,,,,Telf.:,,   -        ,,
,, ,,,,,,
C-1060,,"GRUPO DELLANOS, C.A.          ",J-30545253-9        ,,,,,
,,,,,,,,
,,AVENIDA RAUL LEONI RES.KOKOMAR,,,,,,
,,,,,,,,
,,PORLAMAR ESTADO NVA. ESPARTA  ,,,,,,
,,,,Telf.:,,            ,,
,, ,,,,,,
C-0691,,GRUPO DEYCA INTERNACIONAL     ,                    ,,,,,
,,,,,,,,
,,"NEWCASTLE AIPORT, UPGRADING   ",,,,,,
,,,,,,,,
,,"SITE OFFICE,NEWCASTLE,NEVIS   ",,,,,,
,,,,Telf.:,,   -        ,,
,, ,,,,,,
C-0153,,"GRUPO DEYCA INTERNACIONAL,C.A.",J-30325854-9        ,,,,,
,,,,,,,,
,,M.C.E. DEL ESTE EDF.LIBERTADOR,,,,,,
,,,,,,,,
,,NUCLEO A P-13 OF.A-131 CARACAS,,,,,,
,,,,Telf.:,,   -        ,,
,, ,,,,,,
C-1922,,GRUPO ELL 4 C.A                                   ,J-31737684-6        ,,,,,
,,,,,,,,
,,CALLE E EDIF CONSTRUCTORA ETCHEVERS     ,,,,,,
,,,,,,,,
,,HERMANOS PISO 1 OF 01 Y 02 URB IND      ,,,,,,
,,,,Telf.:,,02395160418 ,,
,,RIO TUY                                 ,,,,,,
C-1502,,GRUPO INMOBILIARIO SUR GS C.A ,J-30184086-0        ,,,,,
,,,,,,,,
,,AV FCO DE MIRANDA ED. MENE GDE,,,,,,
,,,,,,,,
,,P-5 OF-54A LOS PALOS GDES CCAS,,,,,,
,,,,Telf.:,,02122870323 ,,
,,                              ,,,,,,
martes 13 septiembre 2022,,,,,Page 24 of,,, 89
,,,,,,,ESTADO,
CODIGO,NOMBRE / DIRECCION,,RIF/CEDULA,,,,CIUDAD,
C-1804,,GRUPO PALMA SOCIEDAD ANONIMA                      ,J-29724638-0        ,,,,,
,,,,,,,,
,,VDA 10 CASA NRO 1 URB ANTONIO JOSE DE   ,,,,,,
,,,,,,,,
,,SUCRE GUANARE ESTADO PORTUGUESA         ,,,,,,
,,,,Telf.:,,02742663112 ,,
,,                                        ,,,,,,
C-1822,,GRUPO PROINVAL C.A                                ,J-29392995-4        ,,,,,
,,,,,,,,
,,AV PPAL CC LA VINA SIGLO XXI NIVEL 1    ,,,,,,
,,,,,,,,
,,LOCAL B-11 URB LA VINA. VALENCIA        ,,,,,,
,,,,Telf.:,,02418223215 ,,
,,                                        ,,,,,,
C-1067,,"GRUPO TECNICO AZOA, C.A.      ",J-00264085-5        ,,,,,
,,,,,,,,
,,EDIF. TAJAMAR NIVEL 2 OF.203  ,,,,,,
,,,,,,,,
,,ALA  UNID. S.BOLIVAR - CARACAS,,,,,,
,,,,Telf.:,,            ,,
,, ,,,,,,
C-1821,,"GRUPO TECNICO C.M.S, C.A                          ",J-00364509-5        ,,,,,
,,,,,,,,
,,AV. FRANCISCO DE MIRANDA EDIF TECOTECA  ,,,,,,
,,,,,,,,
,,PISO 3 OF 3C Y 3D URB LOS PALOS GRANDES ,,,,,,
,,,,Telf.:,,02122869851 ,,
,,                                        ,,,,,,
C-1061,,"GRUPO TRILOC, C.A.            ",J-30621747-9        ,,,,,
,,,,,,,,
,,C.C. TAMANACO NIV-SOTANO OF.40,,,,,,
,,,,,,,,
,,AV.BOLIVAR  CHARALLAVE-MIRANDA,,,,,,
,,,,Telf.:,,            ,,
,,                              ,,,,,,
C-0807,,"GRUPO 123, C.A.               ",J-00119406-1        ,,,,,
,,,,,,,,
,,FRENTE AL PATIO DE TALLERES   ,,,,,,
,,,,,,,,
,,DEL METRO LAS ADJUNTAS-CARACAS,,,,,,
,,,,Telf.:,,   -        ,,
,,                              ,,,,,,
C-1917,,GUACHARACA C.A                                    ,J-31397762-4        ,,,,,
,,,,,,,,
,,AV PROLONGACION 5 DE JULIO LOCAL        ,,,,,,
,,,,,,,,
,,TERRAZAS PUENTE REAL NRO 1 Y 2          ,,,,,,
,,,,Telf.:,,02812777548 ,,
,,SECTOR NUEVA BARCELONA                  ,,,,,,
C-1472,,GUADALUPE MADURO              ,                    ,,,,,
,,,,,,,,
,,PAPILLON #43 D SANTA CRUZ     ,,,,,,
,,,,,,,,
,,ARUBA. ANTILLAS HOLANDESAS    ,,,,,,
,,,,Telf.:,,002975865482,,
,,                              ,,,,,,
C-0040,,"GUAICAMACUTO, C.A.            ",J-30375722-7        ,,,,,
,,,,,,,,
,,AV. PRINCIPAL RES. PALO NEGRO ,,,,,,
,,,,,,,,
,,VIA GUIGUE MARACAY EDO. ARAGUA,,,,,,
,,,,Telf.:,,            ,,
,, ,,,,,,
C-1969,,"HAACK INGENIERIA DE PROYECTOS, C.A                ",J-31082033-3        ,,,,,
,,,,,,,,
,,AV URDANETA EDIF DILCAN PISO 3 OF 3-D   ,,,,,,
,,,,,,,,
,,ZONA LA CANDELARIA CARACAS DISTRITO     ,,,,,,
,,,,Telf.:,,            ,,
,,CAPITAL                                 ,,,,,,
C-1995,,H.J. INGENIERIA C.A                               ,J-40082028-6        ,,,,,
,,,,,,,,
,,CALLE COMERCIO EDIF SAN JOSE PISO       ,,,,,,
,,,,,,,,
,,MEZZANINA LOCAL No B-1 SECTOR CAJA      ,,,,,,
,,,,Telf.:,,            ,,
,,DE AGUA PUNTO FIJO FALCON               ,,,,,,
C-1271,,"HOPENSA, C.A                                      ",J-07502821-0        ,,,,,
,,,,,,,,
,,UNARE II EDIF. ENSADOF PUERTO           ,,,,,,
,,,,,,,,
,,ORDAZ EDO. BOLIVAR                      ,,,,,,
,,,,Telf.:,,0257 2512568,,
,,                                        ,,,,,,
martes 13 septiembre 2022,,,,,Page 25 of,,, 89
,,,,,,,ESTADO,
CODIGO,NOMBRE / DIRECCION,,RIF/CEDULA,,,,CIUDAD,
C-1066,,"HORACONST, C.A.               ",J-30242614-6        ,,,,,
,,,,,,,,
,,CALLE 15 QTA. MAMI ALTO PRADO ,,,,,,
,,,,,,,,
,,********  CARACAS  ***********,,,,,,
,,,,Telf.:,,            ,,
,, ,,,,,,
C-1266,,HUMPRECA OFICINA TECNICA C.A,J-30164553-7,,,,,
,,,,,,,,
,,CALLE VERACRUZ TORRE ORINOCO,,,,,,
,,,,,,,,
,,P-6 OFC.6-B LAS MERCEDES CCAS.,,,,,,
,,,,Telf.:,,02129926909,,
,, ,,,,,,
C-1963,,"IMERCON, C.A                                      ",J-00063129-8        ,,,,,
,,,,,,,,
,,AV DIEGO CISNERO EDIF OFICENTRO LOS     ,,,,,,
,,,,,,,,
,,RUICES PISO PB OF PB F URB LOS RUICES   ,,,,,,
,,,,Telf.:,,04143336635 ,,
,,CARACAS                                 ,,,,,,
C-1766,,"INARTECA, S.A",J-00019302-9,,,,,
,,,,,,,,
,,AV. LIBERTADOR CHACAO MULTICENTRO,,,,,,
,,,,,,,,
,,EMPRES DEL ESTE 121,,,,,,
,,,,Telf.:,,02122659985,,
,, ,,,,,,
C-1276,,"INCISAN OTIPSA INSTALACIONES, C.A                 ",J-30729232-6        ,,,,,
,,,,,,,,
,,ZONA IND. AV.ESTE OESTE CALLE           ,,,,,,
,,,,,,,,
,,191 VALENCIA EDO. CARABOBO              ,,,,,,
,,,,Telf.:,,02812753406 ,,
,,                                        ,,,,,,
C-1366,,INDHUR-INS.D/DES.HAB.URB.RURAL,G-20001475-0,,,,,
,,,,,,,,
,,CALLE SILVA C/C PAZ EDF PORFIN,,,,,,
,,,,,,,,
,,SAN CARLOS EDO. COJEDES,,,,,,
,,,,Telf.:,, ,,
,, ,,,,,,
C-1746,,INDUSTRIA LIVOR II C.A                            ,J-30694276-9        ,,,,,
,,,,,,,,
,,AV LA ESTANCIA URB. CHUAO CCCT TORRE C  ,,,,,,
,,,,,,,,
,,PISO 4 OF C-405. CARACAS                ,,,,,,
,,,,Telf.:,,02129596641 ,,
,,                                        ,,,,,,
C-2017,,"INDUSTRIAS ACEROGRADO, C.A                        ",J-29775122-0        ,,,,,
,,,,,,,,
,,AV UNO LOCAL GALPON NRO 4 ZONA          ,,,,,,
,,,,,,,,
,,INDUSTRIAL DEL ESTE LOMA LARGA          ,,,,,,
,,,,Telf.:,,            ,,
,,MIRANDA                                 ,,,,,,
C-1998,,"INDUSTRIAS F & P, C.A                             ",J-40868252-4        ,,,,,
,,,,,,,,
,,AV 11D CASA NRO 3-02 URB CAMINOS DEL    ,,,,,,
,,,,,,,,
,,"DORAL, VILLA LOMAS DEL CAMINO MARACAIBO ",,,,,,
,,,,Telf.:,,0261-7432504,,
,,ZULIA                                   ,,,,,,
C-0722,,"INEXEL, C.A.                  ",J-30425759-7        ,,,,,
,,,,,,,,
,,AV. PRINCIPAL BELLO MONTE     ,,,,,,
,,,,,,,,
,,CENTRO RORAIMA P-3 OF.2D-CCAS ,,,,,,
,,,,Telf.:,,   -        ,,
,, ,,,,,,
C-1463,,INEXEL CONSTRUCCIONES C.A     ,J-30923952-0        ,,,,,
,,,,,,,,
,,FINAL AV. VZLA TORRE OYAL P-4 ,,,,,,
,,,,,,,,
,,OF 4B EL ROSAL CARACAS        ,,,,,,
,,,,Telf.:,,02129538475 ,,
,,                              ,,,,,,
C-0188,,ING. LEON AROCHA CARVAJAL     ,J-00910242-2        ,,,,,
,,,,,,,,
,,AV.LIBERTADOR EDIF. LAS VEGAS ,,,,,,
,,,,,,,,
,,P.B. LAS ACACIAS - CARACAS    ,,,,,,
,,,,Telf.:,,            ,,
,, ,,,,,,
martes 13 septiembre 2022,,,,,Page 26 of,,, 89
,,,,,,,ESTADO,
CODIGO,NOMBRE / DIRECCION,,RIF/CEDULA,,,,CIUDAD,
C-1841,,ING. OSCAR PACHECO PIFANO C.A                     ,J-00076866-8        ,,,,,
,,,,,,,,
,,AV LIBERTADOR EDIF CENTRO PARIMA PISO   ,,,,,,
,,,,,,,,
,,PH OF PH-1 URB CHACAO. CARACAS          ,,,,,,
,,,,Telf.:,,02122650773 ,,
,,                                        ,,,,,,
C-0473,,ING. ROY HAYLING ESPINOZA     ,V-04167643-0        ,,,,,
,,,,,,,,
,,AV. SUR-4 QTA.TEPEYAC SOTANO  ,,,,,,
,,,,,,,,
,,URB. LOS NARANJOS - CARACAS   ,,,,,,
,,,,Telf.:,,            ,,
,, ,,,,,,
C-1199,,ING. VALENTIN PETTINA         ,E-81433502-2        ,,,,,
,,,,,,,,
,,AV. AMERICO VESPUCIO RESIDEN. ,,,,,,
,,,,,,,,
,,MARINA MAR LECHERIAS ANZOATEG.,,,,,,
,,,,Telf.:,,            ,,
,, ,,,,,,
C-0478,,"ING. 333, C.A.                ",J-00198980-3        ,,,,,
,,,,,,,,
,,C.C.C.T. TORRE B. PISO 6 OFIC.,,,,,,
,,,,,,,,
,,602-B CARACAS.                ,,,,,,
,,,,Telf.:,,   -        ,,
,, ,,,,,,
C-1550,,INGENIERIA SERUR C.A,J-30605044-2,,,,,
,,,,,,,,
,,AV PPAL HOYO D/LA PUERTA PARC.,,,,,,
,,,,,,,,
,,#605 EDO. MIRANDA,,,,,,
,,,,Telf.:,,02129855137,,
,, ,,,,,,
C-1027,,"INGENIERIA T Y X, C.A.        ",J-00169426-9        ,,,,,
,,,,,,,,
,,AVENIDA LECUNA  MIRACIELOS A  ,,,,,,
,,,,,,,,
,,HOSPITAL EDIF. SUR - CARACAS  ,,,,,,
,,,,Telf.:,,            ,,
,, ,,,,,,
C-1748,,INGENIEROS H Y Z SRL                              ,J-08529343-4        ,,,,,
,,,,,,,,
,,CALLE JUAN CARMONA ANTES DE LOS COMUNERO,,,,,,
,,,,,,,,
,,CTRO EMP. EL PARQUE OF 2-3 Y 2-4 BARQTO ,,,,,,
,,,,Telf.:,,            ,,
,, ,,,,,,
C-0933,,"INGENIEROS HEZUYE, S.A.                           ",J-08513879-0        ,,,,,
,,,,,,,,
,,CALLE JUAN CARMONA ANTES DE LOS COMUNERO,,,,,,
,,,,,,,,
,,C.E. EL PARQUE OFIC 2-3 Y 2-4 BARQTO    ,,,,,,
